,Country,ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
49,Djibouti,DJI,12.4435997,12.25800018,12.07740021,11.90329971,11.73550034,11.575,11.42279968,11.27870026,11.1413002,11.0086998,10.87979965,10.75400009,10.62839966,10.49919968,10.36149979,10.20619965,10.02360001,9.811100006,9.571099854,9.308899689,9.036100006,8.767199707,8.515899658,8.29240036,8.100900269
50,Dominican Republic,DOM,6.250999832,5.93730011,5.649900055,5.39620018,5.177399826,4.990000153,4.825899887,4.673400116,4.523099899,4.371300125,4.217499924,4.063999939,3.916400146,3.77859993,3.651100159,3.533300018,3.423600006,3.319499969,3.219200134,3.122100067,3.028199959,2.938500023,2.854199982,2.775600052,2.702300072
51,Ecuador,ECU,6.229100037,5.903099823,5.604899979,5.331700134,5.081600189,4.851399994,4.637599945,4.436399841,4.244800186,4.060699844,3.883300018,3.713100052,3.552199936,3.402299881,3.263800049,3.137400055,3.023999977,2.923200035,2.83390007,2.754800034,2.684300041,2.620899963,2.562800026,2.507799911,2.454000092
52,Egypt,EGY,9.004000092,8.531500244,8.045999908,7.51989975,6.950800323,6.357400131,5.774599838,5.244900131,4.797900009,4.441199875,4.170800018,3.970500183,3.809899902,3.663399887,3.519400024,3.370999908,3.218199921,3.069300079,2.929999924,2.800099945,2.678899956,2.565699959,2.459700012,2.360400009,2.267099953
53,El Salvador,SLV,6.971700287,6.276100159,5.643999863,5.08409996,4.602899933,4.202600098,3.87859993,3.614799881,3.395700073,3.211800003,3.056200027,2.924799919,2.815500069,2.724300003,2.644599915,2.570000076,2.495800018,2.420999908,2.344799995,2.265500069,2.183300018,2.099900055,2.018799973,1.942200089,1.870599937
54,Equatorial Guinea,GNQ,19.41190033,19.0197998,18.60619965,18.18139954,17.74960022,17.31609955,16.88549957,16.46139984,16.04680023,15.64429932,15.25570068,14.88159943,14.51889954,14.16459961,13.81670074,13.4720993,13.12740021,12.78089981,12.43219986,12.08160019,11.73079987,11.38209991,11.03919983,10.70569992,10.38379974
55,Eritrea,ERI,15.79109955,15.27380066,14.68890076,14.04309998,13.34759979,12.6189003,11.87710037,11.14660034,10.45039978,9.805599976,9.227799988,8.725299835,8.290599823,7.914399719,7.591300201,7.314600372,7.076000214,6.863500214,6.664800262,6.469599915,6.268099976,6.054000092,5.827899933,5.591400146,5.344200134
56,Estonia,EST,2.108399963,2.059000015,2.002000046,1.934600067,1.855500031,1.764100075,1.660499954,1.548099995,1.430599976,1.311499977,1.19460001,1.083399963,0.980099964,0.886400032,0.803800011,0.732499981,0.671799994,0.619199991,0.572700024,0.53130002,0.494799995,0.463399982,0.437400007,0.416599989,0.400299978
57,Ethiopia,ETH,20.23150024,19.75269928,19.23930054,18.67319946,18.05399933,17.38809967,16.68849945,15.97519989,15.26519928,14.56779938,13.88609924,13.2177002,12.5560997,11.89899979,11.25,10.61380005,9.995200348,9.400099945,8.834799957,8.304599762,7.816699982,7.377300262,6.985199738,6.636799622,6.327799988
58,Fiji,FJI,3.795199966,3.650600052,3.5125,3.380699921,3.254700089,3.133200073,3.014999962,2.9,2.788999939,2.683099937,2.58560009,2.500600052,2.43010006,2.374399948,2.331900024,2.299200058,2.271999931,2.24489994,2.213699913,2.176099968,2.130599976,2.077499962,2.019499969,1.959399986,1.898500061
59,Finland,FIN,0.658099985,0.6329,0.605800009,0.578299999,0.551399994,0.525699997,0.501999998,0.48039999,0.461000013,0.44380002,0.428499985,0.41500001,0.402400017,0.390400004,0.378600001,0.366899991,0.355599999,0.344799995,0.33440001,0.32420001,0.313400006,0.301300001,0.287400007,0.271700001,0.254699993
60,France,FRA,0.898200035,0.864299965,0.826299953,0.784299994,0.739300013,0.693499994,0.650099993,0.611999989,0.580900002,0.557399988,0.540500021,0.528499985,0.518400002,0.5079,0.496199989,0.483099985,0.469299984,0.455900002,0.44380002,0.433099985,0.423400021,0.413999987,0.404300022,0.393799996,0.382599998
61,French Guiana,GUF,2.714299965,2.597100067,2.485899925,2.381500053,2.282999992,2.189299965,2.099600029,2.013400078,1.929899979,1.848500061,1.768300056,1.688400078,1.609300041,1.531700039,1.456299973,1.384500027,1.317599964,1.256999969,1.203800011,1.158600044,1.122900009,1.097500038,1.081700039,1.073400021,1.070699978
62,French Polynesia,PYF,1.996899986,1.946699905,1.884900093,1.798399925,1.682900047,1.543999958,1.396199989,1.260099983,1.150899982,1.073099995,1.026900005,1.007499981,1.003100014,1.003299999,1.002700043,0.996700001,0.982499981,0.961200047,0.934200001,0.901599979,0.864299965,0.823999977,0.783400011,0.744899988,0.709600019
63,Gabon,GAB,9.184600067,9.086699677,9.027200317,8.985600281,8.94940033,8.914800262,8.885399628,8.866400146,8.856500244,8.845800018,8.817299652,8.752500153,8.640000153,8.474299622,8.255400085,7.988700104,7.685199738,7.363400269,7.040699768,6.727700043,6.432099915,6.15719986,5.899499893,5.657099915,5.431800079
64,Gambia,GMB,16.4072998,15.9673996,15.51569977,15.05,14.57030029,14.07920074,13.5826004,13.08919983,12.60650024,12.13850021,11.68639984,11.24889984,10.82310028,10.40820007,10.0064003,9.621099854,9.256199646,8.914800262,8.599299622,8.310800171,8.050099945,7.816999817,7.608399963,7.420700073,7.251100159
65,Georgia,GEO,4.819100189,4.843199921,4.831900024,4.773799896,4.666400146,4.515000153,4.332400131,4.13769989,3.94640007,3.764699936,3.594499969,3.432600021,3.270800018,3.102700043,2.927300072,2.742399979,2.545899963,2.340800095,2.132099915,1.925699997,1.730599976,1.556700039,1.410000038,1.293700027,1.208100033
66,Germany,DEU,0.85909996,0.809000015,0.762599993,0.720200014,0.682000017,0.64829998,0.619099998,0.594000006,0.57249999,0.553999996,0.537699986,0.523199987,0.509700012,0.496999979,0.484499979,0.47249999,0.461600018,0.452199984,0.444000006,0.436299992,0.427600002,0.415700006,0.399600005,0.378999996,0.3546
67,Ghana,GHA,12.29380035,11.94280014,11.62419968,11.33980026,11.08970032,10.86920013,10.6697998,10.47969971,10.28909988,10.09339981,9.89260025,9.690599823,9.49240036,9.299500275,9.108599854,8.910500336,8.693800354,8.451899719,8.183699799,7.892900085,7.589299774,7.286499786,6.998699951,6.736799622,6.505599976
