,Country,ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
61,France,FRA,0.9734634928,0.9942183453,1.0200788408,1.0418624218,1.0603127699,1.0827650588,1.0975032382,1.104677636,1.1213357493,1.1319030674,1.1453376926,1.1576547687,1.1711101474,1.1761427967,1.1829950879,1.1874574955,1.1852205341,1.1835001538,1.1834334121,1.1826903135,1.1860142325,1.1866023671,1.1889770317,1.1931162736,1.1925818527
62,Gabon,GAB,0.2854232447,0.2849214052,0.2861595874,0.2893849427,0.2942544992,0.2979222507,0.3038528538,0.307118316,0.308397378,0.3193044221,0.3247381231,0.32701553,0.3249104191,0.3286765911,0.3313134917,0.3290747326,0.3270583205,0.3206130402,0.3212298056,0.316987376,0.312090826,0.3134494949,0.3139700242,0.3130470927,0.3137868174
63,Gambia,GMB,0.1213585181,0.1253093522,0.1296843739,0.1312285278,0.1343118666,0.1368170284,0.1388579779,0.1431865355,0.143633829,0.1443524499,0.1445670921,0.1440097184,0.1448526262,0.1424694799,0.1411634509,0.1410847916,0.1420140065,0.142427599,0.1422557318,0.1424103569,0.1424325466,0.1408302783,0.1423128646,0.1424191065,0.1428846934
64,Georgia,GEO,0.4311159076,0.4243207544,0.4138229556,0.4001068715,0.3838025604,0.3651694015,0.3504639069,0.342610224,0.3348350356,0.3308617478,0.3260338342,0.334725899,0.3478032197,0.3665756272,0.3860544006,0.3968607071,0.4049059192,0.412625163,0.4275628139,0.4473869656,0.4627227588,0.4757401202,0.4939445488,0.4974414257,0.5084101147
65,Germany,DEU,1.0833110153,1.1002839727,1.1183700702,1.1282788322,1.1428876565,1.1648804053,1.1723061346,1.18569622,1.1963799866,1.2084942461,1.2205995405,1.2274661063,1.2338455625,1.2458935771,1.2563697548,1.269353653,1.2773891231,1.2882426731,1.3044021494,1.3142380913,1.3279778956,1.3417951637,1.3545260127,1.3681079634,1.3713015842
66,Ghana,GHA,0.1972835412,0.1996135995,0.200824595,0.2000271875,0.2024073237,0.2053445532,0.2072116109,0.2110373193,0.2109459388,0.2121211469,0.2147663797,0.2093181379,0.2029482051,0.1972090475,0.1897252383,0.1863044391,0.183678731,0.1820274481,0.1833746937,0.1841806132,0.1845399534,0.1854179762,0.1866230894,0.1878085165,0.1902421066
67,Greece,GRC,0.6078494871,0.6207305238,0.6366777567,0.6480336264,0.6618450588,0.6783549118,0.6953712506,0.7105127842,0.7295421977,0.7472835862,0.7753242907,0.7899901912,0.8076108803,0.8294749113,0.8503411304,0.873632281,0.8887713698,0.9044878088,0.9217823294,0.9367427968,0.9472436887,0.9425029693,0.9366960247,0.9284950052,0.9199439459
69,Grenada,GRD,0.4046362838,0.4121093253,0.4181265771,0.4412964996,0.4597571598,0.4638055344,0.4784583584,0.4944128128,0.5133102942,0.5324802879,0.5577544352,0.5791128308,0.605382329,0.6311754602,0.653061929,0.68700274,0.7098796481,0.7288677701,0.7570099688,0.7881114655,0.8120512587,0.8280398438,0.8367643662,0.8526328871,0.8667807566
71,Guatemala,GTM,0.1557299713,0.1623173469,0.1689267373,0.1759188309,0.1873325351,0.196095358,0.2007564793,0.2083264977,0.2164156032,0.2249206953,0.2322654527,0.2368234235,0.2441702494,0.2486413247,0.2531827994,0.2568636423,0.2585660928,0.2598264756,0.2600287192,0.2632664017,0.2653234105,0.265929801,0.2654859843,0.2658858049,0.265682687
72,Guinea,GIN,0.2073498757,0.2079313406,0.2069982404,0.2065254066,0.2063578613,0.2057809963,0.2050369251,0.2047328912,0.2070146457,0.2073421383,0.2067847301,0.2067557319,0.207007829,0.2044321413,0.2034310622,0.201650673,0.2026914179,0.2028289354,0.202177287,0.2048497592,0.20568375,0.2067470113,0.2071119151,0.2061673972,0.2072243581
