Entity,Code,Year,Discontinued breastfeeding (deaths),Non-exclusive breastfeeding (deaths),Child stunting (deaths),Low birth weight (deaths),Drug use (deaths),No access to handwashing facility (deaths),Secondhand smoke (deaths),Poor sanitation (deaths),Unsafe water source (deaths),Household air pollution (deaths),Outdoor air pollution (deaths),High body-mass index (obesity) (deaths),High blood pressure (deaths),High blood sugar (deaths),Child wasting (deaths),Iron deficiency (deaths)
Saint Vincent and the Grenadines,VCT,1995,0.206869379291,1.80077981213,0.639603212878,21.9343950006,0.000494973625567,1.33493778483,0.487392022215,2.02009033441,2.49798403943,1.98191983304,0.924585650978,0.0263789454847,0.011405561198,0.0575322331063,7.45290733672,0.00155787868761
Saint Vincent and the Grenadines,VCT,2000,0.112735726956,1.14437998375,0.366627149824,16.6474168743,0.000540835510917,0.736305625194,0.317826543173,1.02942730222,1.36525287584,0.854933824044,0.705163483558,0.0202351055713,0.00694478475125,0.0485968227936,4.73422053755,0.00130198936535
Saint Vincent and the Grenadines,VCT,2005,0.065117126549,0.825894763042,0.243253010722,14.1480954657,0.000497030159129,0.449690200496,0.251572505667,0.527899627104,0.779758888141,0.318630729602,0.500226281052,0.0138527391424,0.00526399475077,0.0364241734311,3.03811743309,0.00112583187782
Saint Vincent and the Grenadines,VCT,2006,0.0615814927863,0.787459989408,0.224549037305,13.648688814,0.0004902879084,0.41890806008,0.235582449822,0.487060978929,0.73419903903,0.265465335351,0.456442788793,0.0125429527781,0.00489774441941,0.0343282641489,2.81647221688,0.00109750708002
Saint Vincent and the Grenadines,VCT,2010,0.0518665184902,0.70211681611,0.188886688106,12.1714997501,0.000569688045488,0.348576013105,0.203753507524,0.381799034113,0.608606728318,0.172379336852,0.36184160323,0.0095523908614,0.00444754543415,0.0284205176792,2.35825096576,0.00102896840536
Saint Vincent and the Grenadines,VCT,2016,0.0471090748704,0.602211456121,0.161375438244,8.46865567936,0.000594325745158,0.291861488479,0.170825661202,0.323792715454,0.542481753388,0.0992573435758,0.376351723666,0.0090986925564,0.00389395483625,0.0242698481801,2.10461697423,0.00111121313807
Samoa,WSM,1990,0.0176635146148,1.16064697793,1.9035148887,24.3785097252,0.000626583174407,0.735887967412,3.43781152929,0.339708139265,0.592468856574,6.25655555652,0.261627377984,0.0623922122971,0.00644632678025,0.10563880583,11.7527548182,0.0016231092593
Samoa,WSM,1995,0.0151635445046,0.885271509976,1.23319242171,19.9072363223,0.000636819817505,0.495615229213,2.54521261174,0.255418052045,0.497074335798,4.48487324107,0.202335113162,0.0500771885361,0.0058601929574,0.0925374460838,8.62658428513,0.00159391609515
Samoa,WSM,2000,0.0138013566556,0.779044222338,0.626129078174,16.0024239507,0.000677658258176,0.393499172105,2.19108871686,0.193978341691,0.430325323896,3.77318395833,0.181130148472,0.0462260704733,0.00672804703981,0.10261888635,6.50644361544,0.00191932113741
Samoa,WSM,2005,0.0122550937123,0.730840651909,0.553984849938,14.3668446825,0.000760404579258,0.312224186616,1.91788337096,0.146456384815,0.353327834703,3.11375652108,0.170572758688,0.0362818926974,0.00649552049214,0.0984270992793,5.56923435312,0.00197194930672
Samoa,WSM,2006,0.0119893540114,0.715042244893,0.541605146215,14.1806112959,0.00077444301813,0.299048478895,1.87045713173,0.140414013081,0.340778386627,2.98391102185,0.132976074697,0.0343766093516,0.00639172831802,0.0961559823871,5.42352197575,0.00197611605817
Samoa,WSM,2010,0.0116010795371,0.64750918922,0.465602852,12.2955315142,0.000801177735915,0.255408885258,1.63370013166,0.128672245923,0.314298923841,2.54766697373,0.0558948398028,0.0302513555605,0.00620993269141,0.0878520218403,4.86443495863,0.00204604853922
Samoa,WSM,2016,0.00971253696059,0.477229566261,0.437377036156,9.57916886756,0.000780536230814,0.177733841914,1.0964935646,0.105139511409,0.255663877424,1.52370361156,0.0647005528982,0.0196693810889,0.00498949611264,0.0656230438493,3.75764598119,0.001923566734
Sao Tome and Principe,STP,1990,1.86550324942,21.1583514385,37.233172443,32.693684954,0.000615087216607,50.5647763802,2.25283194842,66.1235780547,76.2402320292,44.7668047987,12.4073893707,0.0748535671188,0.0380146445381,0.19688766213,167.218925319,0.00492294077961
Sao Tome and Principe,STP,1995,1.73500191843,18.7730630649,33.9622059512,34.9060288292,0.000715451262551,46.7172336616,1.55464911006,62.3016022571,71.995746586,38.0141472281,10.7039840936,0.0679313392574,0.0317102766401,0.172640169539,146.265517634,0.00480433116121
Sao Tome and Principe,STP,2000,1.34604341227,14.1624438147,21.888196199,35.4357490582,0.00081045763045,35.808894699,1.2411328717,47.3360905622,54.0371469342,31.2113061812,8.94209859892,0.0538295526907,0.0270778127581,0.149979778232,111.943777137,0.00507521147548
Sao Tome and Principe,STP,2005,1.25938365393,15.8484770221,21.5778563015,34.16539968,0.000910274706415,32.5302938139,1.02325318139,45.3407912665,51.285609509,23.716321312,7.0720038775,0.036295392687,0.0206634542367,0.128623177121,112.669825223,0.00505622848189
Sao Tome and Principe,STP,2006,0.873972081201,11.1187516345,17.6831096919,33.5261557428,0.000922106821256,22.90201164,0.952460308443,29.3836722632,33.3231111194,22.4382456886,6.57955319094,0.0344007796774,0.0199394584188,0.125838774179,91.1542589204,0.00509128785152
Sao Tome and Principe,STP,2010,0.702014993877,8.32909291536,10.9063237241,32.1481504184,0.000966786480362,16.6991374163,0.701217226089,19.409152205,23.384611275,17.3001029601,4.92058347149,0.0257374276014,0.0182626584943,0.117691536982,66.5722578118,0.00599833319038
Sao Tome and Principe,STP,2016,0.399885340135,5.05340159544,4.19383888571,28.9965920361,0.00095820191317,9.49685244709,0.371869543176,7.64740057916,12.5203324516,10.2111527924,3.98175905139,0.0142063935962,0.0142629749772,0.0906976848312,40.4349763462,0.00720092954873
Saudi Arabia,SAU,1990,46.3918797066,316.572163297,317.777387778,6717.5299833,0.134989191493,239.334080919,161.777894101,476.749902575,562.118630303,362.251260373,457.019239982,10.1481844809,1.16398107633,38.9221102442,1537.00254271,0.78336244651
Saudi Arabia,SAU,1995,29.1389324077,186.544303628,130.387702917,5224.57770389,0.112973953121,133.219298263,82.4804747327,277.451383285,351.309929398,145.182876347,265.289410962,7.2322236362,0.90423637791,25.1342850777,845.976410225,0.714625619511
Saudi Arabia,SAU,2000,15.0319306461,95.4837487235,57.5201716231,4213.0906695,0.110435653831,81.0924149209,41.20096521,119.984683982,185.563618015,51.0188240936,153.50663635,5.31098810753,0.703595122556,15.8436974702,460.761191464,0.444862248679
Saudi Arabia,SAU,2005,8.57593147932,52.1123735737,27.9179655383,2857.10742063,0.106970312893,47.9494972806,20.5282370205,48.9497956028,104.281095327,10.0464921899,87.8539490933,3.7093105967,0.576553181175,9.60327902857,269.143744015,0.378178235732
Saudi Arabia,SAU,2006,7.68808160363,46.615459212,24.2434091759,2559.0351075,0.105970303131,42.4463184914,17.8869763247,40.1227717472,92.3999102196,7.38381289707,80.8926410332,3.3826284934,0.544488791484,8.66487636964,240.062946557,0.373228140124
Saudi Arabia,SAU,2010,5.02170452552,29.7659617319,12.9532372509,1523.66790097,0.09693554625,23.9951178538,9.98814417383,18.2652466514,56.0340764666,1.93825374576,54.8997894852,2.30928412738,0.40338194606,5.63418503428,147.027239099,0.347510816058
Saudi Arabia,SAU,2016,2.28328885457,12.5923837938,4.06652338233,596.553218627,0.0706385902742,7.83854911147,2.95637383667,6.30640001518,21.9606520024,0.197727467328,21.3693654854,0.94871278671,0.200221699888,2.224263432,55.4791071191,0.257064206668
Scotland,,1990,0.185554632418,3.11735899895,0.466362981557,146.227215963,0.0103688284983,0.232969973172,3.21949802084,0.0568429805565,0.295208918638,0.813098126102,2.13789832117,0.0893757669806,0.0360370682014,0.349279119293,8.36902765582,0.0134398273528
Scotland,,1995,0.203975976707,2.69204151901,0.279822062423,108.933865284,0.0105290751392,0.198232717224,2.16925955081,0.0464391994624,0.25856500191,0.363579276829,1.57885402167,0.0555744751289,0.0289673597216,0.220441895242,6.54507907842,0.0127036323415
Scotland,,2000,0.280127846419,2.61288086606,0.220773934872,80.8327939167,0.0112037651433,0.196032835791,1.54724116892,0.0470451987244,0.291678928953,0.199230999793,1.21445320766,0.0434783663171,0.0234112092425,0.158089428649,5.58610998436,0.0110909032859
Scotland,,2005,0.35429082191,2.62099299636,0.18211150573,72.0925902069,0.0140133708866,0.19879608141,1.09180459476,0.0492991408094,0.32223971324,0.116176954373,0.919478323731,0.0336320752057,0.0208842556028,0.130670553524,4.8153308085,0.0106952851317
Scotland,,2006,0.354756466442,2.49286994816,0.167652866263,68.6265890318,0.0144718712421,0.191157404897,0.988745069071,0.0483162724609,0.318795331422,0.0991871293025,0.825867566189,0.0293627148092,0.0200367120496,0.118792347656,4.51020724334,0.0108086203629
Scotland,,2010,0.353630371833,2.19652705532,0.143580041652,58.2548382146,0.0159319927714,0.175718191319,0.806614267257,0.0437845373972,0.299877584781,0.0613772254224,0.645309680457,0.0236794203752,0.0188060580009,0.0985822278574,3.90757269522,0.0108170358817
Scotland,,2016,0.303603221275,1.91831720899,0.119508693192,51.4111396102,0.0164283618984,0.149152984876,0.718480692231,0.0320029362246,0.237624859647,0.0383127805408,0.55151489008,0.0195301843429,0.0171147053547,0.0812224822309,3.29266911519,0.0104360292709
Senegal,SEN,1990,171.432267307,1750.39317208,2167.49544664,3704.27754439,0.0398260465319,3707.44421725,621.054189935,4826.88126884,5934.39490334,2677.41191039,1505.32420339,1.22366276968,1.15519986981,9.47993546691,11723.573762,0.382313312941
Senegal,SEN,1995,151.657909388,1687.36156809,2064.64656631,3957.24283064,0.0416213088311,3541.63081976,400.702599855,4761.48410272,5731.39297102,2416.63124744,1395.72936211,1.37718393299,1.07119392158,8.48565880014,11762.3852235,0.340306844866
Senegal,SEN,2000,123.63916282,1440.68726551,1657.60507819,4345.21157112,0.0529831045276,3076.75856358,310.911203368,3953.09424053,4805.75338148,2210.96118511,1360.34446467,1.33483484346,1.03619773128,8.38732297276,10388.1484246,0.325193930266
Senegal,SEN,2005,90.0078041597,1156.72145386,1084.87435652,4730.23066024,0.0699961721138,2663.32639456,277.723822955,2924.15276038,3752.07565823,2296.98062964,1198.87541148,1.27224100374,1.33690878304,12.0493274151,9053.65267254,0.508714075097
Senegal,SEN,2006,83.4918389208,1046.73070227,1067.95022797,4721.8465706,0.0717113998164,2529.9111227,269.814562686,2663.96741348,3458.23474094,2273.16554269,1208.16294599,1.25183241625,1.35302840189,12.411740618,8725.69209617,0.553322435108
Senegal,SEN,2010,72.2131605603,952.628352775,1067.41828572,4465.30090041,0.0723370604574,2287.65555626,211.925846449,2541.03052762,3175.8128231,1912.30043523,1051.00757142,0.950216562676,1.08503178375,10.813366228,7644.61343728,0.606791636217
Senegal,SEN,2016,53.0912735298,737.799453997,648.225975667,3945.47386882,0.0705498606626,1758.56187569,163.448899648,1994.61963755,2371.84167756,1406.97102798,1124.16336718,0.871551110043,0.872678062529,9.10916509568,5604.41884179,0.779655661897
Serbia,SRB,1990,0.857549655029,35.7105634372,9.8402875828,790.063754862,0.0215520983984,3.30624117104,43.169971353,2.96549808659,5.98166954891,63.9170000904,45.2176675824,0.26062701147,0.125992128223,1.17228515487,157.496755081,0.144085377592
Serbia,SRB,1995,0.679922348015,28.4688927255,8.28214011634,719.150753229,0.0212226801938,2.79401167892,37.8767906364,2.50642050533,5.32640563881,50.6011817428,31.5798958117,0.222325221163,0.112123595325,1.04149735558,129.413525504,0.120048683066
Serbia,SRB,2000,0.358123009603,13.9821504014,4.46450987672,415.670756324,0.0148065558448,1.29210777363,20.7762237794,1.24296225826,2.95549692008,23.9217892979,15.6897999002,0.12677267763,0.0791339729042,0.643434340064,63.2253416237,0.0831771788053
Serbia,SRB,2005,0.267992532444,10.2228527138,3.66338352769,329.787609561,0.0147883399208,0.798033991385,16.6544539706,0.75685234395,2.10295634981,15.008964431,10.2018489527,0.0729976151903,0.0655184986633,0.505253112711,44.6855272995,0.0614251742551
Serbia,SRB,2006,0.258473106518,9.18568754144,3.3506227644,303.225241733,0.0143509905284,0.690118233606,14.877229927,0.690038006285,1.97788347852,12.5974321235,9.31350008154,0.0630447451071,0.0620945820755,0.466026155228,39.8763723322,0.0568588194998
Serbia,SRB,2010,0.315895968934,8.00813661491,3.06213453778,263.331397437,0.0147521137967,0.539070050065,11.9699024917,0.683628056245,2.19223316731,8.17663862987,8.4168452623,0.0422187950706,0.0528065579385,0.385735713193,32.803904834,0.0490521094881
Serbia,SRB,2016,0.346152022276,5.84187437021,2.16427006603,194.039774924,0.0122840147101,0.392783062652,7.56160326016,0.66607676564,2.20869986611,5.17044563492,5.29957510727,0.0261200204322,0.0416042481341,0.255873840919,22.8710261626,0.0453659470294
Seychelles,SYC,1990,0.0118047736955,0.551625034079,0.227048704302,8.9237453685,0.00021557570993,0.0909043513658,0.645310824572,0.149946743008,0.191519003019,0.2921322165,0.717522103055,0.00870973367099,0.00195976906053,0.00715997926796,1.94730585135,0.00642270145656
Seychelles,SYC,1995,0.00779566309218,0.420296628241,0.163237509522,7.25667357689,0.000207145731555,0.0594054789468,0.493836691727,0.0801659790665,0.118143392686,0.143709798937,0.571371240961,0.00734649327769,0.00194607518088,0.00633582161976,1.47692839729,0.00447374685547
Seychelles,SYC,2000,0.00518568081841,0.315257391348,0.125796854789,5.6444298005,0.000193483405822,0.0462264432268,0.379203324243,0.0428591004675,0.0795714414587,0.0702319071515,0.437154183735,0.00609960626599,0.00174480034303,0.0055636879802,1.13758273939,0.00304086803137
Seychelles,SYC,2005,0.00552513857379,0.350833690839,0.164958472342,6.09631480588,0.000252336643406,0.0577793763407,0.434964742951,0.0427814851479,0.0876686763506,0.0584813943431,0.535369692934,0.00760037919497,0.00200973620661,0.00670433572715,1.38440531136,0.00360005643203
Seychelles,SYC,2006,0.005703418729,0.35120547157,0.165591029573,6.05844224584,0.000258281092512,0.0597575818302,0.44351257624,0.0436024985972,0.0900280662211,0.0562577094908,0.524494942926,0.00818765372305,0.00217583233487,0.00714924752002,1.43408206242,0.00372131796468
Seychelles,SYC,2010,0.00604092623463,0.354565388035,0.151685978499,5.94972938334,0.000294155482275,0.0624080478874,0.453713950634,0.0433333985997,0.0940000571236,0.0441561743245,0.453536169971,0.00868563545066,0.00244740686625,0.00780672090739,1.50778511014,0.00375803980498
Seychelles,SYC,2016,0.00470498008823,0.27611562079,0.11811182923,4.68922658461,0.000284515770093,0.0436073856342,0.323905258165,0.0261815894646,0.0672468168222,0.0195527985158,0.328631155177,0.00640834528902,0.00196416160761,0.00614455574525,1.13689779973,0.00325284861041
Sierra Leone,SLE,1990,90.3482360041,1854.00873654,2132.22401781,3142.52690202,0.027932189665,3066.54856833,654.56717062,3292.65974106,3766.36349004,3708.97647692,1387.99787884,1.25503514401,1.01417115246,8.73754525862,10856.6724913,0.149857285444
Sierra Leone,SLE,1995,81.1731758689,1638.35185339,1733.9711658,2784.34696971,0.0245248529728,2711.40231623,529.309835843,3015.01660852,3445.34334531,2992.07315326,1115.63931807,1.50011856859,0.823922961678,6.78236743608,9437.96568678,0.0984768491011
Sierra Leone,SLE,2000,71.807812702,1539.27759805,1454.30130268,2723.3185467,0.0251810168205,2588.80591881,398.278484869,2957.21233282,3382.52042448,2603.05479355,960.16751933,1.5603435505,0.713634098691,5.8786724375,8289.94763989,0.0643260275075
Sierra Leone,SLE,2005,86.4876901021,1732.45700976,1586.68449265,3031.88342477,0.0313594073618,2968.95087097,313.092625765,3533.38787727,4083.40382067,2426.34156312,810.221048824,1.47015222251,0.689340417265,6.3109974828,8167.40432792,0.0717160676155
Sierra Leone,SLE,2006,92.6739806189,1759.92370211,1611.68564101,3046.38823029,0.0323709831298,3081.03542816,303.359174063,3697.77740545,4289.93187385,2402.11895893,819.008370128,1.50814589623,0.703934579833,6.49157673807,8308.05945281,0.0741762250383
Sierra Leone,SLE,2010,99.1154704301,1569.32488874,1498.79363819,2964.42390338,0.036740153882,2984.59695171,270.140043287,3570.9752255,4179.87385953,2212.39901203,823.410012592,1.56210727704,0.736912385436,6.97110624757,7804.57027954,0.0931859864558
Sierra Leone,SLE,2016,77.6661976735,1103.6207141,1111.7713612,2688.77610203,0.0426710352951,2165.70174741,239.9721641,2424.17740509,2861.84237582,1880.42640612,995.925333236,1.5664037018,0.749607804116,7.2423044035,5995.60514385,0.118275216713
Singapore,SGP,1990,0.384222917516,6.05179790995,1.3905053353,65.4028093724,0.00564254960256,0.906811705867,11.0715955935,1.01537825665,1.31355465214,1.0995014659,6.05939001211,0.139574491399,0.0337562211222,0.245660282643,19.3626018288,0.00981291640237
Singapore,SGP,1995,0.219377748805,4.14253320319,0.958639134351,38.9233125183,0.00559899085812,0.550114239539,7.73764213334,0.388361858191,0.590961949204,0.126361953593,4.45593160608,0.0940791286976,0.0288240418585,0.158151493566,14.2381968334,0.00772485398145
Singapore,SGP,2000,0.120248010869,2.99057226745,0.635761283641,26.4737367688,0.00560221325132,0.32615477767,5.22389432522,0.135803354289,0.253018339951,0.0214055495756,3.23003673395,0.0546912693708,0.0244519163675,0.115858919616,9.97111019614,0.0072663361107
Singapore,SGP,2005,0.0770908176038,2.21589277721,0.449763341498,17.2889930585,0.0053639213381,0.222200041748,3.64139004562,0.0616933054669,0.151505426998,0.00876758905406,3.12702758284,0.0256188065289,0.0188310716651,0.0767104588862,7.2257105375,0.0058534609049
Singapore,SGP,2006,0.0772451449866,2.17481436158,0.424322988191,17.3036819658,0.00566861799316,0.213021637848,3.51118937474,0.0571043940329,0.151999023445,0.00742551505419,2.83001112311,0.0225491256932,0.018581535641,0.0744162494885,6.88693062349,0.00574263207806
Singapore,SGP,2010,0.0751020035539,1.82170968734,0.354549524774,13.106060497,0.00587609591816,0.182687688209,2.99038670557,0.0435095903304,0.153775847569,0.00396498504176,1.92558532313,0.0144653559193,0.0186266356504,0.0594619007313,5.90977106489,0.00568942762601
Singapore,SGP,2016,0.0677676163337,1.6159171839,0.283072888151,9.9498851532,0.00610441221248,0.151547594408,2.45125975889,0.0309402656753,0.139827646822,0.00181121928712,2.06230119487,0.00819118128405,0.0157883616902,0.044395191356,4.94445107731,0.00526018976219
Slovakia,SVK,1990,0.628752263307,25.4599589496,9.09295091017,333.399187888,0.0122433240608,1.96883365494,37.7730590033,0.993634548225,3.15322794187,5.70707378039,42.2532556465,0.0401189662936,0.0744797214126,0.694350796496,86.2326534533,0.0458146358221
Slovakia,SVK,1995,0.36766684576,15.867054574,6.61714153845,205.341490963,0.00858273232455,1.20480715615,23.5458137391,0.494194786615,1.85206626301,3.13512811466,23.2792195341,0.0301553933186,0.0628416146232,0.509756614971,60.4417327735,0.0423881685588
Slovakia,SVK,2000,0.328056098555,9.34053785345,3.92147094131,138.278795428,0.00747769342355,0.69097110285,12.7549381786,0.424809089521,1.65225451404,1.51263474965,11.6455010065,0.0227162510189,0.0501309751288,0.340174542229,36.0835499449,0.0275932804264
Slovakia,SVK,2005,0.298791181458,7.15981925462,2.68873694742,121.797247437,0.00834042967359,0.520268181666,9.39855293707,0.387029529526,1.47759822114,1.01107728351,8.41888481104,0.0145267724825,0.0438057125026,0.262834982223,27.1345482621,0.0213828498706
Slovakia,SVK,2006,0.292377830057,6.61029459397,2.4323769695,113.735979073,0.00827296813777,0.479868285414,8.62348674343,0.377544751885,1.43153079923,0.906503628449,7.7146296631,0.0128257670677,0.0415713427062,0.241790351002,24.7864667157,0.021609081134
Slovakia,SVK,2010,0.306705173582,5.87011910396,1.94984270781,108.907581858,0.00957018812973,0.41527563505,7.69400938857,0.391203671021,1.44047268888,0.680301022625,6.56904641396,0.0102547107671,0.0374467742039,0.213091745107,20.9258197565,0.0256265040588
Slovakia,SVK,2016,0.256294875334,4.50491081879,1.45627007636,85.1231377026,0.0081696045405,0.314425802538,6.11156984286,0.325742097558,1.17881814597,0.435412988731,5.05547911716,0.0083932614723,0.0324253168167,0.182331893448,16.2237243349,0.0270763796547
Slovenia,SVN,1990,0.0980260128327,2.04739735363,0.723091611454,64.0016696876,0.00257949581082,0.138875490095,3.07415067659,0.161103175009,0.451861614507,1.18270937883,2.3745918107,0.0020611024086,0.0159936005302,0.162397625711,7.29489774775,0.00526930225901
Slovenia,SVN,1995,0.0466431723327,1.04851973259,0.428997071298,36.9394206931,0.00220838714612,0.0738166666813,1.61034445344,0.0765947101962,0.229251939656,0.534809913696,1.10648588331,0.00119325739401,0.0125279832183,0.122987503498,3.96589059549,0.00429722634093
Slovenia,SVN,2000,0.0400554821211,0.702098322711,0.278062983374,23.5514644553,0.00235162644999,0.0495111528723,0.950211757266,0.0606199494651,0.201531934539,0.265121491369,0.633607423983,0.000847332931431,0.0100743585028,0.0863052669651,2.60094390941,0.00381141433968
Slovenia,SVN,2005,0.0335183625685,0.57130361133,0.197406224749,21.1495621753,0.00275042644694,0.0385305539625,0.709191356741,0.0482874483347,0.165200916083,0.168409641939,0.509521448762,0.000787918932781,0.00930881593981,0.0620104674787,2.0375672256,0.00340395839419
Slovenia,SVN,2006,0.029236078759,0.518227427674,0.175940013663,20.1407160141,0.0029195269928,0.0343879909843,0.634712053188,0.0419594580999,0.143717544994,0.145318132356,0.461338724783,0.000778452157721,0.00916119769194,0.0546389802,1.82889900755,0.00341310809642
Slovenia,SVN,2010,0.0229269659791,0.40414777524,0.125839957923,19.4578611496,0.00377997439061,0.0266516647984,0.47588478411,0.0335598898112,0.114133258644,0.0916318096566,0.346378463492,0.000870431271718,0.00960179003077,0.041789620732,1.35217673195,0.00373505162561
Slovenia,SVN,2016,0.0142967153055,0.221920972499,0.0636336669435,11.9573768425,0.00363912009063,0.0155140140546,0.255376891127,0.0226136550608,0.0763866946833,0.0375235753492,0.206237956794,0.000724220103673,0.00738481718757,0.0280873375669,0.69397866409,0.00330876881137
Solomon Islands,SLB,1990,0.333944651079,6.56630543735,20.4973499752,69.2161558642,0.000651750038545,8.85719921009,7.69205986076,15.0329066583,17.0851283464,27.065654496,2.94318916402,0.0798665576959,0.00850345809493,0.225609989846,69.442292486,0.00106236442718
Solomon Islands,SLB,1995,0.302753778584,6.27174377072,17.3740154071,73.2136971634,0.000781235219235,7.43225194493,7.06206778924,13.0363295886,14.8139721029,26.1150505006,2.94467177372,0.0865317967398,0.00986459020494,0.257388123952,62.8489421526,0.0013676672641
Solomon Islands,SLB,2000,0.425413197859,7.63407216031,10.9002202304,79.2178636469,0.00100026550216,9.25412951318,8.23315724932,17.0639688136,19.4614650432,31.6443641433,3.55515595383,0.132261711261,0.0153775599413,0.366174653742,60.9826720579,0.00249161905152
Solomon Islands,SLB,2005,0.333053591085,7.51955749915,19.2473007132,86.7510328018,0.00123171802742,8.54191022383,8.10412586349,14.9308478819,17.1429487758,30.6782816008,4.17632002465,0.106948116171,0.0147499379373,0.357199153702,66.6307954093,0.00232455072756
Solomon Islands,SLB,2006,0.321906137769,7.40255433573,18.8929171384,87.5327813412,0.00126780349898,8.27837032898,8.22019583566,14.4127578643,16.5826328331,30.3652935655,3.75597754656,0.103852028636,0.0148063469023,0.357590690839,65.7765909459,0.00237181706653
Solomon Islands,SLB,2010,0.448572946927,9.75905137779,15.9994408077,90.9609997512,0.00174142243339,10.3341641387,11.9678798948,18.5601848647,21.6452230719,40.1224645126,3.4834184028,0.174124181043,0.0252781978158,0.574296697558,79.9728320388,0.00478674697881
Solomon Islands,SLB,2016,0.32843122772,6.7445552249,9.11333484949,78.0254552478,0.00173964851866,6.47432913051,9.00414015501,11.925528926,14.3059601265,28.900643126,4.47273555384,0.154431717072,0.024553369005,0.512775067856,56.3459547656,0.00588752217412
Somalia,SOM,1990,31.0226881825,1091.98046489,2706.10163964,2380.15453359,0.0282953071676,1612.5825281,600.776148655,649.166221974,739.676231646,4464.27498131,1423.73147837,7.56795522158,1.56865982023,2.9056460085,13610.5572622,0.0975158451099
Somalia,SOM,1995,32.0411565562,1035.99995791,2481.68783358,2161.361217,0.0266319518811,1518.91933092,588.426085239,689.917252083,783.74242599,3999.27996205,1265.18294309,5.67001169862,1.3311023369,2.52865284956,12421.178275,0.0775270364815
Somalia,SOM,2000,58.4396420324,1231.41584769,2054.84851846,2208.98917115,0.0267204714574,1847.60197381,498.452007809,1319.19976913,1495.71286308,3677.15881169,1204.17439701,3.83807131843,0.994497702592,2.14519019048,12717.5626235,0.0471648033716
Somalia,SOM,2005,61.0772137562,1180.46343784,2066.53244688,2218.26253405,0.0288358406339,1792.81187006,396.974824796,1353.68207557,1532.66555012,3375.62590177,998.142661943,3.20112870393,0.833563766465,1.99277334333,10342.2927181,0.066049596218
Somalia,SOM,2006,66.7238093049,1215.80842542,1868.24963466,2222.19970582,0.0291907652535,1859.05366147,384.08627225,1474.86311276,1672.58295815,3316.65321967,986.455978516,3.12169092284,0.800090799124,1.96206873192,10197.664436,0.0666726875641
Somalia,SOM,2010,106.394467538,1469.42955222,1379.21940524,2264.62151356,0.0302724620013,2400.02553835,409.294732845,2246.22825434,2607.44486877,3341.0652709,1016.3692761,3.41051713619,0.782768572718,2.04965164066,19714.5018675,0.0633547247821
Somalia,SOM,2016,58.6771081925,1079.87345309,1083.95448334,2261.26889005,0.0361269587807,1624.3820565,343.087722287,1214.68803501,1450.5538601,2924.95483183,1063.15759932,3.26528042359,0.71824443655,1.97725676497,8291.06054895,0.0987134933675
South Africa,ZAF,1990,987.245611104,6962.79769051,4307.44224531,9387.39214533,0.128291208976,7230.20429312,2131.55386341,9488.31861429,12705.3876217,3728.07661379,2957.09688679,18.7080393703,8.14843145808,25.3967219293,23338.9089009,0.322429142384
South Africa,ZAF,1995,765.638012606,5597.52525279,3302.58974479,8319.68336618,0.12730594302,5650.8594353,1561.98491183,7978.13252258,10158.9215875,2778.93897863,2621.49146979,16.1690803648,6.74655169807,22.124497533,19078.0282475,0.31293563118
South Africa,ZAF,2000,505.783217593,4330.67659832,2812.91203666,8524.23703969,0.143489979433,4324.04353603,1631.02251446,5309.6469108,6940.83987155,2650.9402732,3157.05043167,16.2123030852,5.93334031319,19.6450025326,15980.2238206,0.2401998685
South Africa,ZAF,2005,356.275131509,3454.69534721,2376.27096049,9482.84371473,0.181293810906,3429.49320532,1532.88122257,3543.17147027,4844.85839869,2049.7511951,3141.20293305,14.1758003262,4.77849190812,18.1148035716,13826.8614532,0.203632404024
South Africa,ZAF,2006,340.750524202,3313.29564671,2231.03427942,9543.38009803,0.192410959535,3291.43274739,1496.31421308,3391.74930242,4561.57733899,1944.38162396,3046.794943,13.9786812116,4.85878098245,18.802265617,13378.8984581,0.207438788597
South Africa,ZAF,2010,221.46753436,2272.56533688,1434.60679744,8505.58574273,0.207978053424,2254.11033984,1025.17957605,2291.81713641,2907.10506543,1264.84760005,2001.06314843,9.93902918986,3.80145823303,15.7613121868,9210.97076291,0.207255756333
South Africa,ZAF,2016,122.22306739,1346.00282314,826.111290777,6629.82718808,0.204291128462,1343.42799575,586.988590554,1276.77979269,1645.96214653,583.940422948,1316.94825725,5.34524937209,2.34634487654,10.3293085876,5350.47119415,0.182764534829
South Asia,,1990,11143.0458185,199041.914641,374047.299977,577603.089886,3.44930131728,346655.546811,91837.3435029,465052.394852,530740.567423,373914.922401,258253.820256,335.727592172,677.803003542,466.763501096,1205226.69802,189.504809507
South Asia,,1995,8121.18539699,154733.721626,288458.679586,532905.207737,3.38883997328,263729.989274,74425.4122425,340026.212343,390981.932253,308585.175619,222765.701376,322.818789755,611.554747693,444.287462533,953045.999846,48.4523459274
South Asia,,2000,5612.11299889,116771.250919,215681.48012,484760.861878,3.31396654432,193104.372253,59277.8489186,237208.656703,277253.865987,253877.109847,192236.218797,240.237929825,509.268165357,416.746563808,745814.259396,37.9190799136
South Asia,,2005,4205.97780862,88796.36715,151653.975505,438828.060929,3.50067326825,140239.43649,44732.4835052,163049.406576,196472.122298,205984.337838,167840.071908,117.36859208,441.171771488,385.342255328,594870.701852,40.0799522702
